Item_Fat_Content,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Visibility,Item_Weight,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type,Item_Visibility_MeanRatio,Item_Type_Combined,Outlet
2,FDZ32,103.1964,736.3748,0.038288087,7.785,OUT018,2,1,2,1.03168231306,1,3
1,NCZ18,253.0698,6088.0752,0.186032678,7.825,OUT035,1,2,1,1.02806399932,2,6
1,NCF07,101.0016,2125.2336,0.031867464,9.0,OUT027,2,1,3,0.994231706347,2,5
0,DRE49,153.0024,2277.036,0.021370201,20.75,OUT017,1,2,1,1.17754142341,0,2
0,FDJ08,190.3846,573.2538,0.193772568,11.1,OUT019,0,2,0,1.61481058607,1,4
2,FDT39,151.1366,2267.049,0.009866049,6.26,OUT035,1,2,1,0.874563386415,1,6
0,FDE08,147.3734,296.9468,0.082551042,18.2,OUT010,2,2,0,1.44480073835,1,0
1,NCD06,46.306,559.272,0.099729888,13.0,OUT018,2,1,2,0.926046939351,2,3
2,FDB57,222.1772,5559.43,0.018801549,20.25,OUT035,1,2,1,0.922115525813,1,6
1,NCT54,95.5094,1237.7222,0.119721451,8.695,OUT049,0,1,1,1.12570091357,2,9
0,DRF49,113.5518,569.259,0.071222087,7.27,OUT045,1,2,1,0.924160349709,0,7
2,FDM25,174.0712,3866.9664,0.060371962,10.695,OUT027,2,1,3,0.954078629922,1,5
0,FDF20,198.4768,1379.5376,0.033287541,12.85,OUT045,1,2,1,0.876502774169,1,7
0,FDH27,142.7128,1869.5664,0.05858462,7.075,OUT018,2,1,2,0.878292072098,1,3
2,FDV60,196.211,5499.508,0.11679292,20.2,OUT027,2,1,3,0.953860352375,1,5
0,FDY59,94.3462,925.462,0.031452265,8.195,OUT049,0,1,1,1.03881705457,1,9
0,FDK36,47.9034,583.2408,0.00721395,7.09,OUT035,1,2,1,1.03700837095,1,6
1,NCM31,141.4154,1418.154,0.081196619,6.095,OUT046,0,2,1,1.03669520724,2,8
2,FDE33,80.2644,942.7728,0.049916364,19.35,OUT017,1,2,1,0.879676617471,1,2
0,FDU36,99.3384,2364.9216,0.04627095,6.15,OUT046,0,2,1,1.02702649459,1,8
2,FDV13,87.9856,3251.7672,0.02747716,17.35,OUT027,2,1,3,0.99423170222,1,5
2,FDV20,125.2678,254.3356,0.104704537,20.2,OUT019,0,2,0,1.67925756155,1,4
1,NCQ54,167.0474,5895.659,0.012540003,17.7,OUT035,1,2,1,1.03670739715,2,6
0,FDO23,93.7436,1134.5232,0.147023834,17.85,OUT018,2,1,2,1.03201930358,1,3
0,DRE60,224.972,7696.648,0.159657596,9.395,OUT045,1,2,1,0.924160342161,0,7
0,DRP47,250.5382,2775.7202,0.141398626,15.75,OUT017,1,2,1,0.96398304156,0,2
0,FDB21,241.2854,5317.0788,0.148821808,7.475,OUT045,1,2,1,1.02910933363,1,7
0,FDR04,98.0068,874.8612,0.0217574986667,7.075,OUT018,2,1,2,1.0,1,3
0,FDX23,92.6436,1039.9796,0.029691762,6.445,OUT046,0,2,1,0.929632595871,1,8
0,FDX19,235.0958,3038.0454,0.096715523,19.1,OUT035,1,2,1,0.929456816771,1,6
2,FDD40,193.6162,3848.324,0.014790559,20.25,OUT035,1,2,1,0.929456797547,1,6
2,FDA01,59.1904,527.3136,0.054378253,15.0,OUT046,0,2,1,0.929632599605,1,8
2,FDS33,89.1514,2390.8878,0.123428594,6.67,OUT046,0,2,1,1.14230279875,1,8
2,FDM50,60.222,1677.816,0.029943463,13.0,OUT027,2,1,3,1.16097101252,1,5
2,FDB29,112.7176,801.6232,0.052368061,16.7,OUT013,2,0,1,0.998238357156,1,1
0,FDF46,115.5834,1267.0174,0.093861144,7.07,OUT045,1,2,1,1.02986115979,1,7
0,FDA33,148.0076,886.8456,0.033968647,6.48,OUT045,1,2,1,1.00109587821,1,7
2,FDC08,228.272,452.744,0.173154079,19.0,OUT010,2,2,0,1.73521524131,1,0
0,FDB53,147.5392,3877.6192,0.139735226,13.35,OUT045,1,2,1,1.03015747452,1,7
0,FDY31,146.6418,4414.254,0.043351896,5.98,OUT027,2,1,3,0.870492874883,1,5
0,DRQ35,122.4388,5448.9072,0.042086652,9.3,OUT027,2,1,3,0.917823676037,0,5
2,FDX36,223.9404,4950.8888,0.12848269,9.695,OUT049,0,1,1,0.876088765105,1,9
0,DRD13,62.6168,958.752,0.049357077,15.0,OUT017,1,2,1,1.00472089791,0,2
2,FDC52,149.9708,1956.1204,0.008326735,11.15,OUT017,1,2,1,1.03338458432,1,2
0,FDB45,103.2306,2404.2038,0.021362955,20.85,OUT049,0,1,1,0.923723836129,1,9
1,NCK19,194.3478,387.4956,0.151420934,9.8,OUT010,2,2,0,1.55601438783,2,0
0,FDV51,165.0842,994.7052,0.032511818,16.35,OUT013,2,0,1,0.928858977458,1,1
2,FDZ35,101.299,1754.383,0.022323658,9.6,OUT045,1,2,1,1.02986115125,1,7
1,NCW17,129.9994,3340.9844,0.019292355,18.0,OUT027,2,1,3,0.90890758328,2,5
0,FDV59,216.7166,3918.8988,0.048124443,13.35,OUT045,1,2,1,1.0393079565,1,7
0,DRH39,76.367,306.268,0.09261307,20.7,OUT013,2,0,1,1.15095006312,0,1
0,FDN60,158.4604,4278.4308,0.094697274,15.1,OUT027,2,1,3,0.917823685666,1,5
0,FDU55,260.6278,4425.5726,0.035984104,16.2,OUT045,1,2,1,1.00109589136,1,7
2,FDN58,230.9984,9267.936,0.056596985,13.8,OUT027,2,1,3,0.994231706233,1,5
0,FDC41,76.867,229.701,0.2047,15.6,OUT019,0,2,0,1.53153719928,1,4
2,FDO01,129.3994,2055.9904,0.020618324,21.1,OUT027,2,1,3,0.87049287264,1,5
1,NCO43,101.3016,3339.6528,0.04709821,5.5,OUT046,0,2,1,1.03696003254,2,8
2,FDQ07,221.7456,6410.3224,0.087584126,15.1,OUT045,1,2,1,0.924160341687,1,7
2,FDF28,122.9046,1992.0736,0.038078899,15.7,OUT017,1,2,1,0.879676607114,1,2
2,FDM01,104.4332,2870.9296,0.095102092,7.895,OUT017,1,2,1,1.1484322456,1,2
2,FDY49,164.5184,2807.0128,0.011953902,17.2,OUT027,2,1,3,0.917823676902,1,5
2,FDR24,88.183,539.298,0.062799379,17.35,OUT013,2,0,1,0.921522403783,1,1
1,NCY18,174.3054,4377.635,0.031125709,7.285,OUT013,2,0,1,0.928858977623,2,1
1,NCY30,180.9976,2716.464,0.026005891,20.25,OUT045,1,2,1,0.924160333973,2,7
0,FDJ22,190.9504,383.5008,0.09246392,18.75,OUT019,0,2,0,1.61481058382,1,4
0,DRI37,59.5904,703.0848,0.107765165,15.85,OUT049,0,1,1,0.93107793241,0,9
0,FDL27,66.3826,1937.478,0.010647477,6.17,OUT049,0,1,1,1.03830699322,1,9
1,NCO30,182.2608,3307.6944,0.015749341,19.5,OUT049,0,1,1,0.960068723558,2,9
1,NCB07,197.611,3142.576,0.077628053,19.2,OUT049,0,1,1,0.931077939832,2,9
0,FDX25,181.2292,2554.0088,0.0765955085,16.7,OUT018,2,1,2,1.0,1,3
2,FDP59,104.0648,1869.5664,0.056695731,20.85,OUT018,2,1,2,0.878292061337,1,3
2,FDR59,260.4594,5494.8474,0.063993068,14.5,OUT045,1,2,1,0.931517924164,1,7
2,FDT27,233.1616,6093.4016,0.069529262,11.395,OUT013,2,0,1,0.874000858589,1,1
0,DRI01,174.0422,2586.633,0.034452949,7.97,OUT046,0,2,1,1.17261669635,0,8
2,FDU09,55.2956,1255.6988,0.06670068,7.71,OUT049,0,1,1,0.922959646874,1,9
2,FDH26,141.7496,4093.3384,0.034699737,19.25,OUT046,0,2,1,0.922289920233,1,8
0,FDH27,142.2128,3163.8816,0.058346939,7.075,OUT046,0,2,1,0.874728793238,1,8
2,FDN39,166.0816,5033.448,0.065203103,19.35,OUT027,2,1,3,1.34108348314,1,5
2,FDH40,79.9276,1137.1864,0.078929571,11.6,OUT046,0,2,1,0.874728787718,1,8
0,FDJ56,98.77,2696.49,0.182514881,8.985,OUT027,2,1,3,0.917823685963,1,5
0,DRN47,178.566,898.83,0.016895293,12.1,OUT018,2,1,2,0.962670386641,0,3
1,NCO17,118.244,2756.412,0.073379745,10.0,OUT046,0,2,1,1.15989229512,2,8
0,FDX60,81.896,878.856,0.08075758,14.35,OUT045,1,2,1,1.00109589102,1,7
0,FDT22,58.222,659.142,0.112271498,10.395,OUT049,0,1,1,0.923723834837,1,9
0,FDX26,182.6292,182.4292,0.153741385,17.7,OUT019,0,2,0,1.67821317836,1,4
0,FDG45,211.4902,3610.6334,0.127929521,8.1,OUT013,2,0,1,1.34706833744,1,1
2,FDD44,256.4646,5153.292,0.07838564,8.05,OUT035,1,2,1,1.14129087305,1,6
2,FDS15,108.7596,2588.6304,0.078502143,9.195,OUT017,1,2,1,0.879676610839,1,2
2,FDL51,212.5876,1286.3256,0.047684831,20.7,OUT018,2,1,2,0.926046936924,1,3
2,FDL32,110.1544,1230.3984,0.123159656,15.7,OUT017,1,2,1,0.959705804102,1,2
2,FDZ07,60.2194,1733.7432,0.0885665866,15.1,OUT027,2,1,3,1.0,1,5
1,NCW53,193.8162,384.8324,0.053392944,18.35,OUT019,0,2,0,1.61481059401,2,4
1,NCA54,180.0318,3969.4996,0.036715907,16.5,OUT045,1,2,1,0.931517931715,2,7
0,FDX09,176.437,7763.228,0.065236932,9.0,OUT035,1,2,1,0.87456339468,1,6
2,FDO51,41.2112,809.6128,0.041947547,6.785,OUT013,2,0,1,1.03585506947,1,1
0,FDW49,178.6002,1253.7014,0.082888496,19.5,OUT018,2,1,2,0.962626705194,1,3
0,FDB27,195.2768,5715.2272,0.055390121,7.575,OUT046,0,2,1,0.929632597826,1,8
2,FDF45,57.7904,1464.76,0.012194556,18.2,OUT013,2,0,1,0.998238366431,1,1
0,FDV02,169.8106,3251.1014,0.060495243,16.75,OUT013,2,0,1,0.998238344115,1,1
2,FDY28,214.3218,4274.436,0.1180156103,7.47,OUT035,1,2,1,1.0,1,6
2,FDX31,231.7958,5375.0034,0.014753811,20.35,OUT027,2,1,3,1.14659830219,1,5
0,FDR43,38.019,1318.284,0.160707489,18.2,OUT027,2,1,3,0.925130816903,1,5
2,FDP51,119.4124,2251.7356,0.085622362,13.85,OUT018,2,1,2,0.926046930939,1,3
2,FDL52,37.4506,1176.4686,0.046350909,6.635,OUT017,1,2,1,0.963923621005,1,2
2,FDR44,130.4968,3523.4136,0.102920886,6.11,OUT046,0,2,1,1.12395346658,1,8
0,FDB34,86.2198,610.5386,0.026604781,15.25,OUT035,1,2,1,0.929456812769,1,6
0,FDC50,96.4094,1237.7222,0.1423987709,15.85,OUT035,1,2,1,1.0,1,6
0,FDT57,235.1248,474.0496,0.031860325,15.2,OUT010,2,2,0,1.55601440889,1,0
2,FDP22,52.6666,717.7324,0.086892962375,14.65,OUT027,2,1,3,1.0,1,5
0,DRE49,150.5024,2580.6408,0.021250002,20.75,OUT046,0,2,1,1.17091821469,0,8
0,FDM40,143.2154,2552.6772,0.159936948,10.195,OUT046,0,2,1,1.03739371733,1,8
0,FDY32,164.021,3914.904,0.129503146,7.605,OUT045,1,2,1,0.876502763777,1,7
2,FDW07,88.5514,796.9626,0.142688846,18.0,OUT046,0,2,1,0.929632604343,1,8
0,FDU02,228.9352,916.1408,0.179484411,13.35,OUT019,0,2,0,1.61481058912,1,4
1,NCF18,191.3504,3259.7568,0.089163056,18.35,OUT045,1,2,1,0.876502769927,2,7
0,FDQ56,84.8908,1677.816,0.105761491,6.59,OUT049,0,1,1,0.931077932591,1,9
2,FDN58,230.0984,3707.1744,0.056960814,13.8,OUT049,0,1,1,1.00062304187,1,9
2,FDG35,173.5738,2954.1546,0.00704098,21.2,OUT046,0,2,1,1.16112426407,1,8
2,FDY34,166.4842,2652.5472,0.011026594,10.5,OUT018,2,1,2,0.92604696416,1,3
1,NCE19,52.7956,1037.3164,0.093203257,8.97,OUT045,1,2,1,0.876502770379,2,7
1,NCK31,50.9666,717.7324,0.026916794,10.895,OUT027,2,1,3,0.870492876017,2,5
1,NCJ29,86.1224,426.112,0.035264298,10.6,OUT045,1,2,1,1.00109588684,2,7
0,FDT59,231.1668,6911.004,0.015908424,13.65,OUT035,1,2,1,0.958540025068,1,6
1,NCX41,211.0244,3811.0392,0.017719277,19.0,OUT046,0,2,1,1.02476654712,2,8
2,FDU45,115.3518,2277.036,0.035334201,15.6,OUT027,2,1,3,0.870492866148,1,5
0,FDW24,48.9034,48.6034,0.065652494,6.8,OUT019,0,2,0,1.53153719686,1,4
0,FDF22,212.8218,5770.4886,0.056919038,6.865,OUT049,0,1,1,0.876088755885,1,9
2,FDM60,40.2138,690.4346,0.048143292,10.8,OUT046,0,2,1,1.06075015431,1,8
0,FDR02,110.2886,1890.2062,0.022047313,16.7,OUT013,2,0,1,0.874000858599,1,1
0,DRP35,126.2336,3195.84,0.090427268,18.85,OUT027,2,1,3,0.917823682784,0,5
0,FDS48,150.1708,1504.708,0.027779254,15.15,OUT046,0,2,1,1.06061047675,1,8
1,NCZ42,238.3248,711.0744,0.0110151222,10.5,OUT010,2,2,0,1.0,2,0
0,FDZ38,174.2422,4311.055,0.008033611,17.6,OUT018,2,1,2,0.926046912684,1,3
0,FDH19,175.4738,521.3214,0.033088472,19.35,OUT046,0,2,1,0.922289916891,1,8
1,NCB55,59.4562,829.5868,0.160663021,15.7,OUT046,0,2,1,0.922289913587,2,8
0,FDC15,155.5288,1571.288,0.178975721,18.1,OUT017,1,2,1,0.93489098668,1,2
2,FDF11,239.6538,2403.538,0.017627888,10.195,OUT035,1,2,1,1.03594388734,1,6
0,FDW35,41.6454,83.8908,0.0194158,10.6,OUT019,0,2,0,1.61481055953,1,4
0,FDB44,211.0586,844.2344,0.016993225,6.655,OUT045,1,2,1,1.03949759906,1,7
1,NCC06,127.3336,2940.1728,0.027139013,19.0,OUT017,1,2,1,0.879676622484,2,2
0,FDR04,98.0068,291.6204,0.03777249,7.075,OUT010,2,2,0,1.7360676693,1,0
0,FDB17,181.2976,3259.7568,0.036746479,13.15,OUT045,1,2,1,0.876502763971,1,7
2,FDW43,226.8036,3415.554,0.022460102,20.1,OUT049,0,1,1,0.923723847416,1,9
2,FDA27,256.7672,5624.6784,0.0300831227778,20.35,OUT018,2,1,2,1.0,1,3
1,NCU41,190.1846,6687.961,0.05213575,18.85,OUT049,0,1,1,0.931077930569,2,9
2,FDY56,227.1062,5642.655,0.062508438,16.35,OUT049,0,1,1,0.876088769321,1,9
0,FDV39,196.2426,4943.565,0.007309544,11.3,OUT018,2,1,2,1.12853199672,1,3
0,FDN32,182.6266,3135.2522,0.015623754,17.5,OUT018,2,1,2,1.03713279302,1,3
2,FDW07,87.4514,796.9626,0.142978223,18.0,OUT045,1,2,1,0.931517925457,1,7
0,FDZ27,51.535,848.895,0.017191055,7.935,OUT045,1,2,1,1.12623285941,1,7
0,FDW23,37.3164,38.6164,0.143592939,5.765,OUT019,0,2,0,1.61481059529,1,4
2,FDU01,184.5924,4997.4948,0.011995271,20.25,OUT046,0,2,1,1.33276456581,1,8
2,FDF10,149.1418,588.5672,0.15717236,15.5,OUT049,0,1,1,1.1440823082,1,9
0,DRH03,91.812,372.848,0.061393095,17.25,OUT019,0,2,0,1.67756833004,0,4
2,FDW27,155.7314,155.1314,0.264124669,5.86,OUT019,0,2,0,1.80034778025,1,4
0,DRI13,218.0508,3038.7112,0.020310046,15.35,OUT013,2,0,1,0.998238335732,0,1
1,NCR05,200.2084,1587.2672,0.054630834,10.1,OUT046,0,2,1,0.922289912808,2,8
2,FDB29,115.4176,687.1056,0.052517969,16.7,OUT045,1,2,1,1.00109589881,1,7
2,FDL51,213.4876,1929.4884,0.047565208,20.7,OUT049,0,1,1,0.923723839402,1,9
0,FDB11,223.8404,3600.6464,0.060797393,16.0,OUT013,2,0,1,0.928858980882,1,1
0,FDI35,180.7634,2181.1608,0.041291169,14.0,OUT046,0,2,1,0.999069746982,1,8
0,FDX08,181.4318,3428.2042,0.022604051,12.85,OUT046,0,2,1,0.874728777708,1,8
2,FDP59,105.6648,623.1888,0.056580228,20.85,OUT045,1,2,1,0.87650276669,1,7
1,NCJ18,120.5124,2133.2232,0.164196823,12.35,OUT049,0,1,1,0.876088760231,2,9
0,FDJ41,261.6594,3401.5722,0.022976497,6.85,OUT018,2,1,2,0.878292060418,1,3
0,FDU08,101.0042,1289.6546,0.027310252,10.3,OUT035,1,2,1,0.998880832202,1,6
2,FDS09,49.6008,50.6008,0.141975462,8.895,OUT019,0,2,0,1.61481058516,1,4
0,DRH15,45.9428,790.9704,0.106969949111,8.775,OUT013,2,0,1,1.0,0,1
1,NCV17,129.2626,3147.9024,0.01619866,18.85,OUT017,1,2,1,1.14843222975,2,2
1,NCO54,56.7614,2486.763,0.014205168,19.5,OUT027,2,1,3,0.87049289556,2,5
0,FDE24,141.0812,1139.8496,0.09344495,14.85,OUT035,1,2,1,0.87456338725,1,6
2,FDH53,84.3592,1816.3024,0.019199733,20.5,OUT046,0,2,1,1.1725197727,1,8
2,FDZ13,51.935,199.74,0.154120252,7.84,OUT018,2,1,2,1.04084116024,1,3
0,FDW28,196.7452,978.726,0.089004389,18.25,OUT045,1,2,1,1.03882028324,1,7
2,FDU46,85.854,2683.174,0.011117041,10.3,OUT013,2,0,1,0.928858957336,1,1
1,NCE43,169.9448,2897.5616,0.103422709,12.5,OUT035,1,2,1,0.874563393886,2,6
0,FDS26,260.5594,9158.079,0.089035961,20.35,OUT027,2,1,3,0.925130814058,1,5
2,FDB14,93.212,1957.452,0.102723919,20.25,OUT046,0,2,1,1.03292511325,1,8
2,DRB48,40.2822,1296.3126,0.024733134,16.75,OUT027,2,1,3,1.03169743502,0,5
1,NCC42,140.3838,2528.7084,0.044871033,15.0,OUT013,2,0,1,0.928858997066,2,1
0,FDQ20,38.7138,284.2966,0.029760052,8.325,OUT013,2,0,1,0.928858973653,1,1
0,FDA13,38.6506,759.012,0.078999287,15.85,OUT017,1,2,1,0.87967661228,1,2
0,FDZ15,117.3782,1787.673,0.020870744,13.1,OUT046,0,2,1,1.02757214835,1,8
1,NCV42,111.3228,2431.5016,0.031599715,6.26,OUT017,1,2,1,0.879676616379,2,2
0,DRI51,173.1764,4466.1864,0.042413704,17.25,OUT018,2,1,2,1.04118416354,0,3
0,FDO28,119.9098,2048.6666,0.072284689,5.765,OUT035,1,2,1,1.02787811982,1,6
1,NCS54,175.437,1940.807,0.009984847,13.6,OUT013,2,0,1,0.928859017434,2,1
0,FDH16,88.783,2067.309,0.052852621,10.5,OUT017,1,2,1,0.934890993018,1,2
0,FDG24,85.125,2663.2,0.014660821,7.975,OUT045,1,2,1,1.00109587741,1,7
2,FDR52,192.1846,1146.5076,0.076354362,12.65,OUT018,2,1,2,0.878292064559,1,3
1,NCH06,247.846,3448.844,0.076709639,12.3,OUT045,1,2,1,0.931517920553,2,7
0,FDA36,184.8924,1665.8316,0.005677876,5.985,OUT045,1,2,1,0.924160421563,1,7
0,FDU56,184.7266,8114.7704,0.033379831125,16.85,OUT027,2,1,3,1.0,1,5
2,FDT09,132.5284,1713.7692,0.012282366,15.15,OUT049,0,1,1,0.959992117701,1,9
0,FDU25,56.4246,810.9444,0.026681262,12.35,OUT046,0,2,1,0.999069763262,1,8
0,FDK41,84.9224,1193.1136,0.127541722,14.3,OUT046,0,2,1,0.874728793327,1,8
1,NCT54,93.4094,856.8846,0.119513002,8.695,OUT035,1,2,1,1.12374093708,2,6
0,FDV51,163.8842,165.7842,0.054463442,16.35,OUT010,2,2,0,1.55601440205,1,0
2,FDM24,151.3366,1057.9562,0.0764999272222,6.135,OUT045,1,2,1,1.0,1,7
1,NCO30,185.0608,2205.1296,0.015756784,19.5,OUT045,1,2,1,0.960522443591,2,7
2,FDQ45,182.3608,2940.1728,0.010907967,9.5,OUT013,2,0,1,1.14108553779,1,1
0,DRK59,235.8616,3046.7008,0.07543556,8.895,OUT035,1,2,1,1.15195995097,0,6
0,FDW28,196.8452,3327.6684,0.0856783318889,18.25,OUT046,0,2,1,1.0,1,8
0,FDC02,258.3278,520.6556,0.115194717,21.35,OUT010,2,2,0,1.5560143909,1,0
0,FDR21,174.837,2999.429,0.066922802,19.7,OUT035,1,2,1,0.874563387087,1,6
0,FDN48,90.0804,2113.2492,0.064636203,13.35,OUT027,2,1,3,0.870492877388,1,5
0,FDT44,117.8466,942.7728,0.103195401,16.6,OUT045,1,2,1,1.0010958887,1,7
0,FDX14,74.0354,75.2354,0.13121032,13.1,OUT019,0,2,0,1.6148105955,1,4
0,FDH57,133.6284,1581.9408,0.035747522,10.895,OUT046,0,2,1,0.874728784693,1,8
2,FDH28,37.4506,37.9506,0.192650072,15.85,OUT019,0,2,0,1.67756832563,1,4
1,NCT41,151.3024,151.8024,0.098031771,15.7,OUT019,0,2,0,1.79819082489,2,4
2,FDO11,248.8092,3486.1288,0.030118338,8.0,OUT027,2,1,3,0.870492889607,1,5
1,NCP42,195.2478,4262.4516,0.016201845,8.51,OUT017,1,2,1,0.927506775499,2,2
0,FDN09,243.9828,731.0484,0.05837308,14.15,OUT010,2,2,0,1.73565849942,1,0
0,FDP32,128.8678,1398.8458,0.087652908,6.65,OUT035,1,2,1,1.03642240626,1,6
2,FDV57,177.966,2336.958,0.065999008,15.25,OUT049,0,1,1,1.33510650955,1,9
0,FDW28,196.5452,2348.9424,0.088750333,18.25,OUT013,2,0,1,1.03585505277,1,1
2,FDR56,196.8768,7094.7648,0.100277876,15.5,OUT027,2,1,3,0.925130818879,1,5
2,FDA40,87.4856,1054.6272,0.099252438,16.0,OUT035,1,2,1,1.03676395382,1,6
1,NCG42,127.831,1298.31,0.0397583603333,19.2,OUT045,1,2,1,1.0,2,7
1,NCK54,117.815,2330.3,0.0163971221111,12.15,OUT017,1,2,1,1.0,2,2
0,FDE16,208.9954,4584.6988,0.026384672,8.895,OUT049,0,1,1,0.876088753035,1,9
0,FDB15,263.4568,527.3136,0.228993134,10.895,OUT010,2,2,0,1.55601439131,1,0
2,FDC40,76.1986,1869.5664,0.065431917,16.0,OUT017,1,2,1,1.0047208963,1,2
0,FDE53,106.928,2876.256,0.026749991,10.895,OUT027,2,1,3,0.87049288085,1,5
0,FDK24,43.6744,407.4696,0.0872564961111,9.195,OUT018,2,1,2,1.0,1,3
2,FDW31,201.0742,2189.8162,0.043333912,11.35,OUT018,2,1,2,1.00313953984,1,3
1,NCX29,144.0102,1603.9122,0.089656812,10.0,OUT017,1,2,1,0.87967661969,2,2
1,NCM07,82.4908,2013.3792,0.039954281,9.395,OUT035,1,2,1,0.922115527796,2,6
0,DRN36,95.9752,95.8752,0.087854925,15.2,OUT019,0,2,0,1.79918506503,0,4
0,FDQ37,192.8478,774.9912,0.149404057,20.75,OUT010,2,2,0,1.46411666517,1,0
0,FDK43,128.402,2403.538,0.0268952,9.8,OUT045,1,2,1,0.92416035108,1,7
0,FDK28,258.5646,4380.2982,0.065857092,5.695,OUT018,2,1,2,0.93341953916,1,3
0,FDR43,37.819,219.714,0.161817014,18.2,OUT045,1,2,1,0.931517922918,1,7
2,FDL48,49.2034,729.051,0.082197959,19.35,OUT013,2,0,1,0.928858991342,1,1
0,DRL23,106.6938,1393.5194,0.015335349,18.35,OUT045,1,2,1,0.92416033392,0,7
1,NCX42,163.6526,5262.4832,0.00599072,6.36,OUT045,1,2,1,0.924160308607,2,7
0,DRD37,46.506,372.848,0.013898123,9.8,OUT018,2,1,2,1.04091829915,0,3
2,FDZ47,99.9042,3273.7386,0.078912473,20.7,OUT027,2,1,3,1.14707787798,1,5
1,NCJ54,231.7642,5344.3766,0.059776237,9.895,OUT027,2,1,3,1.03218177461,2,5
2,FDL52,39.7506,303.6048,0.0480856657,6.635,OUT013,2,0,1,1.0,1,1
0,FDC15,156.7288,314.2576,0.297883712,18.1,OUT010,2,2,0,1.55601439051,1,0
1,NCD19,56.0614,276.307,0.022059594,8.93,OUT010,2,2,0,2.25562174988,2,0
0,FDD08,38.9506,721.0614,0.03532494,8.3,OUT013,2,0,1,0.874000858212,1,1
1,NCN18,112.7544,3467.4864,0.124967595,8.895,OUT045,1,2,1,1.33468415788,2,7
2,FDY56,225.9062,5416.9488,0.062411404,16.35,OUT046,0,2,1,0.874728786567,1,8
1,NCI29,140.5154,283.6308,0.032754431,8.6,OUT018,2,1,2,0.933419521395,2,3
1,NCE06,160.2894,323.5788,0.160178832,5.825,OUT019,0,2,0,1.53153720025,2,4
2,FDC08,227.772,5206.556,0.104035148,19.0,OUT017,1,2,1,1.04255917899,1,2
0,FDU52,157.263,2503.408,0.06390019,7.56,OUT045,1,2,1,1.02684483065,1,7
2,FDN16,104.899,1960.781,0.062648111,12.6,OUT013,2,0,1,0.921522406868,1,1
1,NCM55,184.7924,370.1848,0.111685868,15.6,OUT010,2,2,0,1.55601439476,2,0
0,FDR49,49.5376,95.8752,0.233039817,8.71,OUT010,2,2,0,1.73508670992,1,0
0,FDC15,158.1288,3299.7048,0.17824575,18.1,OUT049,0,1,1,0.93107793704,1,9
0,FDB53,150.2392,2684.5056,0.140241213,13.35,OUT017,1,2,1,1.03388771711,1,2
0,FDK44,173.3738,2085.2856,0.118945265778,16.6,OUT046,0,2,1,1.0,1,8
0,FDA16,221.9456,2210.456,0.033935576,6.695,OUT035,1,2,1,1.14142639712,1,6
2,FDO19,47.4034,2187.153,0.016516275,17.7,OUT027,2,1,3,1.03237011623,1,5
0,FDO04,57.2614,1049.9666,0.026537206,16.6,OUT046,0,2,1,1.14256457051,1,8
1,NCL19,145.047,2719.793,0.015673267,15.35,OUT035,1,2,1,1.02457282274,2,6
0,FDA44,54.593,56.593,0.089083914,19.7,OUT010,2,2,0,1.55601438268,1,0
0,FDR60,78.6328,231.6984,0.131152799,14.3,OUT017,1,2,1,1.00472089427,1,2
2,FDV37,195.8426,5734.5354,0.083109455,13.0,OUT027,2,1,3,0.925130819784,1,5
0,FDG53,138.718,1398.18,0.045818773,10.0,OUT013,2,0,1,0.92885898835,1,1
0,DRG01,76.467,1531.34,0.044869794,14.8,OUT035,1,2,1,1.02758245713,0,6
2,FDB38,160.692,319.584,0.0237360856,19.5,OUT019,0,2,0,1.0,1,4
2,FDI27,43.8744,633.8416,0.04605781,8.71,OUT049,0,1,1,1.03900658387,1,9
0,FDD29,252.0698,1014.6792,0.030815427,12.15,OUT010,2,2,0,1.55601438678,1,0
1,NCR41,97.0094,2094.6068,0.01806055,17.85,OUT045,1,2,1,1.14382173467,2,7
2,FDW44,171.3448,2386.2272,0.035205866,9.5,OUT049,0,1,1,0.931077934638,1,9
2,FDU21,34.7558,780.9834,0.076705948,11.8,OUT035,1,2,1,0.874563391124,1,6
0,FDI14,139.8496,1693.7952,0.089677773,14.1,OUT046,0,2,1,0.999069750552,1,8
0,FDW50,168.4158,334.2316,0.132327406,13.1,OUT019,0,2,0,1.61481058943,1,4
2,FDN39,168.3816,1342.2528,0.065520388,19.35,OUT046,0,2,1,1.34760933319,1,8
0,FDT31,190.6872,4916.2672,0.012518707,19.75,OUT017,1,2,1,0.879676607037,1,2
2,FDJ14,78.696,1757.712,0.050353695,10.3,OUT017,1,2,1,1.13031100564,1,2
1,NCQ43,108.5912,1637.868,0.110762642,17.75,OUT027,2,1,3,1.05550820907,2,5
0,FDZ22,84.925,1747.725,0.045050674,9.395,OUT027,2,1,3,0.917823677647,1,5
0,FDU38,193.4504,2876.256,0.083016832,10.8,OUT017,1,2,1,0.879676613027,1,2
2,FDS32,139.9838,1966.7732,0.0309292893,17.75,OUT045,1,2,1,1.0,1,7
0,DRH13,106.328,958.752,0.023983258,8.575,OUT018,2,1,2,0.926046937749,0,3
0,DRF03,40.2138,81.2276,0.075836522,19.1,OUT010,2,2,0,1.55601439192,0,0
