Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDS25,1595.02036107,OUT049
FDI10,2849.2596109,OUT018
FDU35,1565.21645834,OUT035
FDI04,3131.05995992,OUT017
DRK23,4005.96580235,OUT035
FDB53,363.418352138,OUT019
FDY02,4050.61220152,OUT049
FDM60,685.918229689,OUT035
NCJ31,573.232015264,OUT010
DRP35,2021.21602276,OUT017
NCQ30,2018.86280356,OUT018
DRL11,385.295255967,OUT010
FDU01,3062.68690269,OUT013
FDR39,3006.10088225,OUT035
FDO08,2565.02672985,OUT046
FDC02,4056.13800113,OUT045
NCZ29,2029.11730274,OUT035
FDF29,276.80506715,OUT010
FDZ23,3062.68690269,OUT017
NCU53,2560.95992024,OUT018
NCW30,4033.32811101,OUT013
NCM26,4062.26211153,OUT027
FDV50,2991.70395263,OUT027
FDW15,2465.68488691,OUT049
FDI35,5073.6874843,OUT027
FDO11,4016.5584233,OUT017
FDN48,1519.96047896,OUT046
NCA17,2468.17388851,OUT049
NCN54,1308.54385034,OUT013
FDP22,731.117908974,OUT013
NCB54,2021.21602276,OUT035
FDD08,682.453165921,OUT045
DRM48,130.91771891,OUT010
FDG41,2917.22947561,OUT027
FDE44,1021.35979524,OUT027
FDE26,2447.7713319,OUT035
NCS38,1893.21499672,OUT013
NCJ54,3623.26667124,OUT018
FDI40,246.758236682,OUT019
FDN45,3577.83532344,OUT018
FDU43,3891.49544913,OUT046
FDI04,526.74070983,OUT010
NCC07,1584.44599346,OUT018
NCC07,246.77508226,OUT019
NCD18,3857.60344143,OUT045
FDU55,4062.30551214,OUT035
FDX59,682.453165921,OUT035
FDR52,3062.68690269,OUT049
NCP17,1050.7994639,OUT013
FDQ32,2018.86280356,OUT045
NCT17,3062.68690269,OUT049
FDO10,963.645744133,OUT049
FDE32,682.453165921,OUT049
FDN44,2545.65358149,OUT045
FDH02,1494.46084883,OUT035
FDK60,1548.28347327,OUT013
FDS24,204.866224181,OUT019
FDL03,555.775063704,OUT010
FDB46,5865.37538751,OUT027
FDO48,3775.4571742,OUT049
FDZ39,1580.57099064,OUT049
FDT02,946.965310522,OUT027
FDC50,1533.78989619,OUT013
FDP39,796.69338689,OUT035
DRG15,1014.78904314,OUT018
FDP10,1584.44599346,OUT018
FDF53,4995.0091022,OUT027
FDN34,2771.75208413,OUT045
FDK02,2016.03367482,OUT045
FDC23,2851.98521375,OUT045
FDJ10,285.586639149,OUT019
FDE53,1580.57099064,OUT035
FDR25,4054.96756931,OUT035
FDW50,2565.02672985,OUT046
FDS09,783.177805045,OUT049
FDW49,424.766738182,OUT010
FDU51,2923.67556315,OUT046
FDF28,2021.21602276,OUT018
NCY30,2943.60834703,OUT018
FDD44,4070.027134,OUT045
FDX09,2873.96042478,OUT017
NCF30,2021.21602276,OUT013
FDZ50,478.659733187,OUT019
FDW37,1489.56530489,OUT013
FDD11,4036.07182069,OUT049
DRH39,1232.36829052,OUT018
FDA36,3062.68690269,OUT049
NCG43,1519.96047896,OUT049
FDF02,1580.57099064,OUT035
FDP57,2862.14985319,OUT027
NCE42,3867.67163111,OUT017
NCR38,5866.20685047,OUT027
FDP03,281.877638469,OUT019
FDO51,686.704957156,OUT035
NCQ42,2029.11730274,OUT046
NCM41,1501.11690907,OUT046
FDH48,2447.95812025,OUT027
DRF60,3892.10300196,OUT046
FDJ27,1567.49977568,OUT035
FDQ14,2470.68275157,OUT013
FDN27,1951.62532813,OUT017
NCQ02,3062.68690269,OUT046
FDJ33,2021.21602276,OUT049
FDP07,5730.96758459,OUT027
DRE01,3878.49620406,OUT049
FDU36,1550.39637357,OUT045
FDL28,3868.12450627,OUT017
NCX53,2053.46213133,OUT046
FDZ39,1580.57099064,OUT013
NCP42,3062.68690269,OUT013
FDJ14,1384.88888025,OUT035
FDK04,961.229289084,OUT049
NCC19,3062.68690269,OUT017
FDS09,777.658699838,OUT018
FDZ02,1548.28347327,OUT046
FDD35,2018.86280356,OUT018
NCY42,2447.7713319,OUT017
FDB05,3881.28697728,OUT045
FDF20,3062.68690269,OUT035
NCO41,1546.36170939,OUT018
FDC40,1969.22560199,OUT027
FDV58,3062.68690269,OUT045
FDZ57,2033.79439196,OUT045
DRM35,2935.32864779,OUT046
DRN36,1545.37818439,OUT018
FDQ13,1417.6440173,OUT046
DRO35,268.673626499,OUT010
NCD43,1580.57099064,OUT035
FDA51,1898.18356535,OUT018
NCX17,5865.37538751,OUT027
NCZ17,685.918229689,OUT049
FDR11,4249.10274008,OUT027
FDW34,3892.01974677,OUT049
FDN50,1516.20568349,OUT017
FDS09,762.390746878,OUT046
FDS48,2470.68275157,OUT018
FDL44,2556.96531209,OUT049
DRF48,3059.96129984,OUT018
FDA14,2465.68488691,OUT018
NCD30,1535.63062563,OUT049
FDI16,764.614148512,OUT017
NCG06,4059.52114363,OUT035
DRZ24,2016.03367482,OUT035
NCS17,1535.63062563,OUT045
FDB37,3909.52788106,OUT045
FDE10,2033.79439196,OUT035
FDC57,3062.68690269,OUT045
FDM12,3059.96129984,OUT018
FDE24,2045.45543727,OUT049
FDW22,3755.47720839,OUT045
DRD01,1144.19713069,OUT027
NCZ18,5865.37538751,OUT027
FDN49,685.918229689,OUT045
FDR22,1893.21499672,OUT035
FDV08,130.91771891,OUT019
FDY39,3062.68690269,OUT046
FDV36,2021.21602276,OUT049
FDO60,735.908495523,OUT045
FDU04,2991.70395263,OUT027
FDR20,1020.02804324,OUT027
FDW19,266.540129226,OUT019
FDU40,3062.68690269,OUT049
FDK15,1535.63062563,OUT045
DRF15,2470.68275157,OUT035
FDQ25,2851.98521375,OUT017
FDI48,130.91771891,OUT019
FDS49,1338.58799156,OUT046
FDV22,2531.78638454,OUT046
NCV42,1599.87238697,OUT046
FDX26,3062.68690269,OUT046
FDI33,1536.73152817,OUT018
FDZ14,2018.86280356,OUT049
FDG10,918.768841631,OUT013
FDM38,738.865136226,OUT018
FDG26,5866.20685047,OUT027
FDH46,1569.97078261,OUT035
FDN13,1556.05839511,OUT018
FDU57,2468.17388851,OUT035
NCI06,2946.33394989,OUT046
FDM38,899.479325919,OUT045
NCG42,276.271100125,OUT010
FDL39,2957.10099287,OUT045
FDT31,512.781724082,OUT019
FDV59,3718.56954443,OUT013
FDB49,1567.49977568,OUT035
FDD58,1567.49977568,OUT049
DRN59,750.51356006,OUT046
FDX48,2478.70319756,OUT049
FDQ11,4025.80703489,OUT049
FDY12,898.09316167,OUT049
FDQ11,4027.89513079,OUT045
DRI11,1921.09980118,OUT017
FDY32,4266.27593248,OUT027
FDS51,1034.65538951,OUT045
FDR19,362.151849018,OUT010
DRB13,3059.96129984,OUT018
FDS21,1090.12129668,OUT035
FDQ40,2851.98521375,OUT045
NCE55,2851.98521375,OUT013
FDX43,4284.8027791,OUT027
FDS12,2021.21602276,OUT049
DRK01,2823.06447212,OUT027
FDN25,912.907320257,OUT017
FDB60,3062.68690269,OUT046
FDQ13,1391.01979827,OUT017
DRK13,3062.68690269,OUT045
DRF25,650.878424482,OUT018
NCD42,130.91771891,OUT019
FDW25,1452.29529762,OUT045
NCV29,4780.76529272,OUT027
NCK42,3672.53786118,OUT035
DRJ13,4249.10274008,OUT027
DRD15,3846.97123724,OUT017
FDM27,2499.81866047,OUT045
FDZ50,3059.96129984,OUT018
FDC04,3880.32726822,OUT046
FDF50,3062.68690269,OUT049
FDP15,4037.40534005,OUT045
FDK46,4069.67550188,OUT035
FDZ56,2746.16356187,OUT018
FDY60,2204.53824904,OUT049
FDB10,3892.10300196,OUT035
FDR57,2492.49786058,OUT045
FDU58,3062.68690269,OUT049
FDH02,1492.98129203,OUT046
FDP48,3059.92162267,OUT013
FDI46,4017.24148207,OUT035
FDW56,3062.68690269,OUT013
NCM19,267.165233514,OUT010
FDS50,5865.37538751,OUT027
FDK24,664.962679912,OUT013
FDO36,2996.51149437,OUT017
FDK45,2921.81061744,OUT027
NCL05,696.537421351,OUT045
FDL32,1893.21499672,OUT018
FDA28,2021.21602276,OUT049
FDY36,1191.15853004,OUT018
FDP32,2029.11730274,OUT018
FDL50,2018.86280356,OUT046
DRC24,2470.68275157,OUT049
NCS18,1580.57099064,OUT017
FDD16,1118.8428976,OUT017
NCV18,1436.92977279,OUT013
FDX07,3062.68690269,OUT046
NCZ05,2865.6849603,OUT027
NCI31,650.878424482,OUT013
FDK14,1416.49354992,OUT049
NCR06,687.536184138,OUT045
NCF54,2851.98521375,OUT049
DRG23,364.570093175,OUT010
FDD53,687.536184138,OUT046
NCM31,3020.60833802,OUT027
FDT16,4091.10409157,OUT017
FDR40,1344.09847723,OUT035
DRG25,3062.68690269,OUT017
FDT10,1038.52594466,OUT035
FDY32,2556.96531209,OUT013
FDN50,1519.96047896,OUT035
FDZ35,248.747954717,OUT019
NCP54,2018.86280356,OUT045
NCD07,1723.8463554,OUT035
FDS02,3059.96129984,OUT018
DRN59,731.47683345,OUT018
DRB24,2495.51215299,OUT013
FDP37,2995.95332943,OUT027
DRB01,3059.96129984,OUT018
FDR47,3062.68690269,OUT046
NCM31,279.973407706,OUT010
NCF06,5866.20685047,OUT027
NCV17,3008.78802092,OUT027
FDS10,2923.67556315,OUT049
FDN52,1470.63626692,OUT035
FDZ48,1893.21499672,OUT013
FDJ48,4022.98044051,OUT049
DRB13,5235.62301923,OUT027
FDV59,3737.49504094,OUT017
FDL32,1718.73847102,OUT035
FDZ12,2053.46213133,OUT035
NCR06,951.217101757,OUT027
FDP51,2006.5833476,OUT017
FDY22,2053.46213133,OUT013
FDZ38,2828.17150235,OUT049
NCO54,960.027918636,OUT035
FDR23,2851.98521375,OUT035
FDM38,960.027918636,OUT049
FDS25,1798.28789679,OUT013
FDZ22,1394.85182507,OUT013
FDZ20,571.928176409,OUT019
FDD45,227.973708796,OUT010
FDN03,3998.26900376,OUT049
NCW30,4050.30431035,OUT046
FDY24,1204.49808618,OUT027
FDJ26,572.124430073,OUT019
FDM15,2472.57457342,OUT049
NCW54,1204.49808618,OUT027
FDA23,1565.21645834,OUT045
FDA39,130.91771891,OUT019
FDZ12,2447.7713319,OUT017
NCB42,1921.09980118,OUT046
FDL16,759.629777881,OUT046
FDO24,385.295255967,OUT019
NCP42,3062.68690269,OUT046
FDR19,2465.68488691,OUT018
DRL01,3837.00644299,OUT045
FDV37,3127.45963821,OUT046
FDI41,363.9960879,OUT010
FDF58,1089.23213918,OUT049
NCF43,2053.46213133,OUT018
FDN02,3428.00170345,OUT049
NCP41,1580.57099064,OUT035
NCY17,1013.17270218,OUT027
FDL58,5865.37538751,OUT027
NCA30,5113.60578467,OUT027
FDE46,2468.17388851,OUT018
FDY38,3823.9959112,OUT035
NCH29,2823.06447212,OUT027
FDO20,4028.37309662,OUT045
FDP44,1584.44599346,OUT018
FDM02,2671.60082292,OUT027
FDJ14,1985.0466788,OUT027
FDH04,210.087293743,OUT010
DRK23,4005.96580235,OUT046
NCW05,1580.57099064,OUT046
FDF12,2465.68488691,OUT049
FDL51,571.86297884,OUT019
FDN03,3784.48147352,OUT018
DRJ37,2468.17388851,OUT049
FDM12,491.240800744,OUT019
FDA16,3799.21535569,OUT045
NCB07,3062.68690269,OUT017
NCI17,237.306893292,OUT019
FDR51,2468.17388851,OUT046
FDJ55,3806.42795338,OUT045
NCZ17,653.45056115,OUT013
FDU25,951.413875768,OUT013
NCG18,1580.57099064,OUT045
DRM11,4075.73164105,OUT017
FDH16,1517.96574319,OUT035
FDZ04,1027.818778,OUT018
NCX53,2053.46213133,OUT035
FDX38,1021.35979524,OUT027
FDX09,2872.09489938,OUT046
NCW05,1584.44599346,OUT018
NCS41,3062.68690269,OUT017
FDI26,2881.19110274,OUT046
NCZ41,2995.95332943,OUT027
NCK06,2018.86280356,OUT046
FDX23,2823.06447212,OUT027
NCA42,2527.10035286,OUT046
FDC20,951.386518317,OUT049
DRC49,2447.7713319,OUT018
FDX01,1927.63914736,OUT013
FDC08,3826.71841901,OUT045
FDC02,4070.61435276,OUT017
FDK10,2935.32864779,OUT045
DRC24,2478.70319756,OUT013
FDW16,232.677717745,OUT019
NCU06,3604.34055378,OUT018
DRA59,3062.68690269,OUT045
FDR24,230.986676807,OUT019
DRL35,655.9614427,OUT018
FDA49,1449.64539917,OUT013
NCC55,682.453165921,OUT046
DRD24,297.715043162,OUT019
NCE55,2869.64679719,OUT049
FDT33,2723.41675635,OUT045
NCT53,2563.6855231,OUT013
FDS26,4046.35118115,OUT046
FDL22,1540.82681704,OUT018
FDP44,1580.57099064,OUT017
FDC52,2468.17388851,OUT018
FDI53,384.097218691,OUT010
FDZ23,3062.68690269,OUT046
NCT18,3062.68690269,OUT013
FDR13,1927.63914736,OUT046
FDB09,272.523103018,OUT010
FDZ60,1595.02036107,OUT013
FDB11,3806.79810295,OUT046
FDC10,2008.734254,OUT018
FDW56,3062.68690269,OUT035
FDK14,2276.23281976,OUT027
DRE27,2823.06447212,OUT027
FDA38,3898.62463283,OUT017
FDT11,3062.68690269,OUT045
FDP15,4037.40534005,OUT035
FDV27,1478.09983056,OUT035
FDS36,2900.4904846,OUT027
FDY40,1021.35979524,OUT027
NCF19,762.390746878,OUT049
FDF53,3059.92162267,OUT045
FDS14,4136.84880338,OUT027
FDE56,1116.64790943,OUT046
FDZ19,2881.19110274,OUT035
FDZ46,1723.8463554,OUT013
FDR16,3681.97333609,OUT046
FDG29,655.130215717,OUT018
NCE30,3688.92698735,OUT017
FDZ40,904.257781174,OUT046
FDG58,2492.49786058,OUT018
DRH03,1533.78989619,OUT013
FDZ47,1548.28347327,OUT045
FDV04,2527.10035286,OUT018
FDZ10,2021.21602276,OUT018
FDG46,1893.21499672,OUT017
NCF07,1548.28347327,OUT045
FDY44,3062.68690269,OUT035
FDB21,3880.25269123,OUT013
FDS20,3062.68690269,OUT035
FDS49,1343.40984594,OUT049
FDX55,5865.37538751,OUT027
NCQ02,3059.96129984,OUT018
FDR25,4048.3943431,OUT013
DRG39,951.386518317,OUT045
FDB46,3675.29787621,OUT046
NCC30,2932.60304493,OUT018
FDE58,2006.5833476,OUT035
FDC05,557.647623827,OUT019
FDY15,2523.91572284,OUT046
FDG14,2468.17388851,OUT046
FDL08,3892.01974677,OUT049
FDQ47,650.878424482,OUT013
FDN12,1676.58126467,OUT035
FDW10,2881.19110274,OUT013
FDD02,1932.57386317,OUT035
FDX35,571.811374416,OUT010
FDT35,2751.26070246,OUT046
DRN47,442.804876458,OUT019
FDB11,572.253634858,OUT010
FDN20,2723.41675635,OUT045
FDB59,3129.4801218,OUT035
FDJ58,2851.98521375,OUT045
FDU60,2748.88916472,OUT046
FDS03,1118.14252779,OUT049
FDU40,516.372119895,OUT019
DRH15,754.562578289,OUT049
FDD04,3980.06265536,OUT027
FDQ01,4004.84226855,OUT046
FDF28,2021.21602276,OUT035
FDD22,268.092575617,OUT010
FDY19,1932.57386317,OUT046
FDN33,1519.96047896,OUT035
FDV36,2021.21602276,OUT035
FDW01,365.878284286,OUT010
FDJ28,3062.68690269,OUT049
FDB17,2935.32864779,OUT035
FDM40,2050.26466145,OUT049
FDV46,2045.45543727,OUT045
FDQ44,2001.23752281,OUT049
NCD42,682.453165921,OUT046
DRH37,2556.96531209,OUT046
FDR10,2556.96531209,OUT018
NCD06,1020.02804324,OUT027
FDI53,2554.34065004,OUT046
FDG16,3696.84631528,OUT035
DRB25,1580.57099064,OUT046
FDY09,2851.98521375,OUT046
FDX48,2478.70319756,OUT045
FDC03,519.726647511,OUT010
FDT47,1535.63062563,OUT035
FDW44,4298.23160025,OUT027
FDT24,1150.03273018,OUT017
FDT12,570.874681658,OUT019
NCS38,1893.21499672,OUT035
FDO39,3062.68690269,OUT035
FDA13,685.025302589,OUT046
FDO48,3774.76742987,OUT035
DRJ01,2548.63961573,OUT017
FDD53,654.343488251,OUT018
NCT05,4020.51777163,OUT049
FDQ51,750.51356006,OUT045
FDU60,2687.80821543,OUT013
FDC59,1091.32880937,OUT046
FDP36,824.288203101,OUT035
NCM19,1721.26006739,OUT017
FDL16,696.537421351,OUT035
FDE50,3059.96129984,OUT018
NCR18,664.962679912,OUT013
NCD30,1535.63062563,OUT035
FDH31,1560.02748031,OUT013
FDD56,417.635473526,OUT019
FDC47,3818.87513936,OUT049
FDZ21,1535.63062563,OUT045
FDM01,1580.57099064,OUT049
FDF24,1392.59489161,OUT013
FDW23,653.45056115,OUT017
FDY52,1027.818778,OUT018
DRH37,4266.27593248,OUT027
DRO47,2921.81061744,OUT027
FDR25,4052.87947341,OUT049
FDQ24,5865.37538751,OUT027
DRJ51,3618.86818358,OUT018
NCU06,3827.62899481,OUT035
NCV18,1450.95802216,OUT018
NCC06,2995.95332943,OUT027
FDZ01,1584.44599346,OUT018
FDT14,2016.03367482,OUT017
FDD11,570.448892301,OUT019
FDN09,3922.72481684,OUT017
NCO18,425.173839577,OUT010
FDZ50,3062.68690269,OUT045
FDS44,3877.74779649,OUT013
FDI36,3062.68690269,OUT045
FDA26,571.811374416,OUT010
NCY53,1832.90103632,OUT049
FDF32,3129.4801218,OUT049
FDF59,275.436799217,OUT010
FDB20,1249.78568225,OUT046
DRH11,963.645744133,OUT035
FDT03,3062.68690269,OUT049
NCH06,3877.03831852,OUT035
FDR55,3062.68690269,OUT049
FDI10,2849.92793801,OUT035
FDZ12,2053.46213133,OUT045
FDM12,3062.68690269,OUT049
DRB25,1580.57099064,OUT045
NCS41,3062.68690269,OUT013
NCT53,2556.96531209,OUT049
NCD55,654.343488251,OUT013
FDY08,2053.46213133,OUT049
NCP55,960.027918636,OUT049
FDA33,2465.68488691,OUT013
FDQ33,2468.17388851,OUT013
FDE45,4780.76529272,OUT027
FDT26,2018.86280356,OUT013
NCV53,3898.26564799,OUT049
FDK60,2823.06447212,OUT027
NCJ29,1416.49354992,OUT046
FDI15,4052.70029742,OUT045
FDX21,1693.84438334,OUT013
FDV49,570.114052193,OUT019
DRO59,1339.73845894,OUT046
FDZ14,2018.86280356,OUT045
FDP32,2995.95332943,OUT027
FDC33,3075.68143507,OUT017
FDT14,271.18320764,OUT010
NCN54,1954.91775305,OUT027
FDR57,4096.35121935,OUT027
DRK12,682.453165921,OUT046
FDX52,3062.68690269,OUT049
FDX08,425.076103757,OUT010
FDP10,239.393419265,OUT010
NCP50,1338.58799156,OUT045
NCL06,4046.78883614,OUT013
FDP25,3718.91590407,OUT013
FDE53,1580.57099064,OUT013
FDL27,1065.32440191,OUT017
FDC35,3595.6474338,OUT049
DRJ47,413.416892767,OUT010
FDD16,1283.67404403,OUT018
NCN42,2465.68488691,OUT049
FDC38,3015.30437464,OUT027
NCO07,3662.53671566,OUT045
FDQ20,685.025302589,OUT049
FDI32,1893.21499672,OUT046
FDN20,390.639159177,OUT010
DRJ51,5865.37538751,OUT027
FDU08,1535.63062563,OUT045
DRN37,389.315020371,OUT019
FDD05,270.596966413,OUT010
FDW15,2468.17388851,OUT046
FDI52,2021.21602276,OUT046
DRM11,4062.90391624,OUT049
NCO06,682.453165921,OUT045
FDU38,3062.68690269,OUT049
FDU59,2554.34065004,OUT018
FDJ10,2042.4069291,OUT046
FDM13,2036.49678893,OUT049
NCJ30,390.420163062,OUT019
FDM45,2018.86280356,OUT018
FDP36,762.390746878,OUT045
NCD30,229.652464533,OUT010
FDN48,1526.49510555,OUT017
FDY32,2554.34065004,OUT049
FDU47,2053.46213133,OUT046
FDF17,552.510133873,OUT019
FDP34,2519.02769487,OUT017
FDA47,2556.96531209,OUT049
DRD27,2830.23759117,OUT027
FDW38,960.027918636,OUT045
FDZ15,279.638026402,OUT019
FDZ03,5108.11681482,OUT027
NCN19,3062.68690269,OUT049
FDG02,3062.68690269,OUT035
FDS31,3062.68690269,OUT035
FDW43,573.082289244,OUT019
FDZ47,238.79033246,OUT010
FDO57,2548.63961573,OUT017
NCL07,654.343488251,OUT013
NCV42,1693.84438334,OUT013
FDP40,1802.8202596,OUT017
FDP48,474.009643251,OUT019
FDH21,2548.63961573,OUT017
NCP02,1018.85255091,OUT049
FDK24,754.562578289,OUT049
FDC41,1179.54272123,OUT045
FDF08,1435.9219178,OUT017
FDO49,787.794946158,OUT017
FDS56,5866.20685047,OUT027
FDX46,1021.47083427,OUT018
FDQ07,3737.55497284,OUT013
FDC32,224.048558904,OUT010
FDT21,570.114052193,OUT019
FDG58,2486.95042653,OUT045
FDW14,1454.75050065,OUT049
DRA12,3020.60833802,OUT027
FDV27,1469.81734271,OUT013
DRD25,1798.28789679,OUT013
DRF48,5108.11681482,OUT027
FDX24,1516.20568349,OUT017
DRJ51,3834.74380973,OUT046
FDE45,2957.10099287,OUT045
FDE14,1567.49977568,OUT046
FDG53,2039.08893495,OUT045
FDT08,2468.17388851,OUT046
DRC27,5866.20685047,OUT027
FDG20,2869.64679719,OUT035
FDC21,1585.57661598,OUT046
FDV31,2871.23482192,OUT018
FDB58,2053.46213133,OUT045
FDV23,2021.21602276,OUT046
FDA25,247.226498376,OUT019
FDC15,2548.63961573,OUT046
FDU47,2042.4069291,OUT049
FDE23,728.356939977,OUT013
FDS08,2872.09489938,OUT013
FDW03,2865.6849603,OUT027
FDJ60,2556.96531209,OUT018
FDM34,2033.79439196,OUT017
FDW33,1580.57099064,OUT013
FDZ40,914.251942725,OUT013
FDE33,1396.94362153,OUT018
NCC06,274.884468895,OUT010
FDU11,1985.54073834,OUT046
FDL44,2556.96531209,OUT017
NCZ29,2029.11730274,OUT017
FDG28,570.874681658,OUT010
FDL12,990.134026556,OUT018
FDD52,1597.56183119,OUT017
FDO15,1080.85127067,OUT013
NCN29,1021.35979524,OUT027
FDW36,1580.57099064,OUT013
FDB21,3886.82591744,OUT046
FDZ28,2029.11730274,OUT013
FDY10,1903.47591239,OUT035
DRG39,858.961681294,OUT017
FDN28,1580.57099064,OUT013
FDV15,1580.57099064,OUT035
DRI13,3710.51055568,OUT035
FDH20,1535.63062563,OUT046
FDY51,3751.3355473,OUT013
FDE16,3580.67739533,OUT013
FDX40,650.878424482,OUT018
FDC48,1396.94362153,OUT018
FDS14,2497.38938016,OUT046
FDX56,3684.31642856,OUT017
FDI10,2849.92793801,OUT046
FDI14,2053.46213133,OUT013
DRM48,650.878424482,OUT013
NCH07,4249.10274008,OUT027
FDY26,3667.57151165,OUT013
FDD02,2936.78107481,OUT027
FDM12,3062.68690269,OUT046
DRF01,366.097787301,OUT010
FDV36,2021.21602276,OUT046
DRI59,3794.0428156,OUT013
FDV03,2507.82782062,OUT018
FDO39,3062.68690269,OUT017
NCB07,3059.96129984,OUT018
FDH38,2929.15645317,OUT027
FDZ13,762.390746878,OUT035
NCZ30,2018.86280356,OUT046
NCA06,682.453165921,OUT035
FDB04,1464.44685335,OUT049
FDN50,1516.20568349,OUT013
NCG06,4025.9762706,OUT049
NCY17,671.498804562,OUT018
FDC23,2923.67556315,OUT046
FDK33,3667.92504799,OUT049
FDR03,3655.09129314,OUT049
FDZ07,1115.49744205,OUT045
FDO38,1307.39338296,OUT013
FDS59,1585.57661598,OUT046
DRM11,570.657261581,OUT019
FDX52,5723.70754953,OUT027
DRJ35,989.087147579,OUT018
NCP53,3888.71951036,OUT046
FDW15,366.229925028,OUT019
DRI47,2429.56448897,OUT045
DRZ11,2018.86280356,OUT035
FDS02,3062.68690269,OUT013
DRD49,3668.44539655,OUT018
FDW38,874.804204717,OUT049
FDR21,424.628715176,OUT019
FDE40,1050.7994639,OUT013
FDI02,1693.84438334,OUT045
FDQ04,685.918229689,OUT045
FDY14,4061.89504899,OUT017
NCT54,1535.63062563,OUT046
DRD25,1723.8463554,OUT017
DRE01,3880.58429997,OUT045
FDJ12,563.18795704,OUT010
NCZ05,1580.57099064,OUT049
DRB25,259.436500429,OUT019
NCC31,2523.91572284,OUT045
FDM16,1199.7280648,OUT045
DRG11,1580.57099064,OUT049
FDV24,4032.26241266,OUT027
FDV43,696.537421351,OUT046
FDG05,2486.95042653,OUT018
FDV23,272.055963917,OUT010
FDI58,1542.85874416,OUT018
FDQ11,4052.78499536,OUT017
FDC05,5843.30701849,OUT027
FDF40,3879.71237552,OUT013
FDU02,3605.23947731,OUT018
FDT32,3062.68690269,OUT013
NCF06,4072.28426304,OUT017
FDT46,748.724296321,OUT013
FDR58,224.511525517,OUT010
FDY04,2554.34065004,OUT046
FDT58,2687.80821543,OUT045
FDE46,2470.68275157,OUT049
DRH11,916.222848715,OUT017
DRI51,2849.92793801,OUT046
FDC35,3430.26232357,OUT017
FDP45,4003.46090761,OUT035
FDC45,2748.88916472,OUT017
FDU01,3062.68690269,OUT045
FDJ53,271.18320764,OUT010
FDJ46,2851.98521375,OUT017
FDX07,3062.68690269,OUT013
NCI30,3882.38172226,OUT049
FDE47,2991.70395263,OUT027
FDV48,1338.58799156,OUT045
FDN16,247.49926414,OUT019
FDM52,2465.68488691,OUT013
FDA32,5865.37538751,OUT027
FDH05,3850.96499172,OUT017
FDW25,198.451823215,OUT010
FDQ09,1898.18356535,OUT046
NCM17,130.91771891,OUT010
DRM59,2478.70319756,OUT046
FDV47,2276.23281976,OUT027
DRE15,1171.22555242,OUT035
FDS25,252.368312897,OUT010
NCZ05,1584.44599346,OUT018
NCV05,372.108732427,OUT019
DRM37,3062.68690269,OUT046
FDV58,5722.87608657,OUT027
FDN22,5865.37538751,OUT027
NCO06,682.453165921,OUT049
FDT56,131.217278273,OUT019
FDM02,1465.49349638,OUT013
FDA09,2996.51149437,OUT046
NCC06,2021.21602276,OUT035
NCL54,2851.98521375,OUT049
NCB55,931.474567472,OUT017
FDB12,1580.57099064,OUT017
NCA54,2935.32864779,OUT049
NCS38,1921.09980118,OUT049
FDC02,4054.04990522,OUT049
FDK44,414.199501298,OUT019
FDE16,3584.43735793,OUT035
NCS05,2036.49678893,OUT035
FDZ59,2687.80821543,OUT045
FDI20,3676.62299282,OUT017
FDQ14,2470.68275157,OUT046
FDF53,3016.28493832,OUT017
FDW25,1432.93947614,OUT017
NCQ43,253.1687029,OUT010
FDX52,3062.68690269,OUT013
FDE28,3842.40096037,OUT045
FDN15,2042.4069291,OUT017
FDO28,1985.54073834,OUT017
FDQ33,2470.68275157,OUT045
FDM22,130.91771891,OUT010
FDJ03,729.68869198,OUT017
FDI16,951.386518317,OUT045
FDI09,5865.37538751,OUT027
FDX55,3708.9322828,OUT013
FDS23,2995.95332943,OUT027
DRC12,3062.68690269,OUT045
FDH41,3679.19572928,OUT049
FDN01,2851.98521375,OUT013
FDV55,2438.17085507,OUT045
NCJ19,918.768841631,OUT013
NCY29,130.91771891,OUT010
FDP03,2018.86280356,OUT018
FDZ52,1688.90281425,OUT045
FDH31,238.730969915,OUT010
FDQ19,3689.86645007,OUT018
FDS15,1580.57099064,OUT035
FDN32,3062.68690269,OUT017
FDH32,1537.88728147,OUT049
FDF33,1599.87238697,OUT017
FDJ22,3062.68690269,OUT046
FDG56,131.217278273,OUT010
FDC05,3062.68690269,OUT046
FDK09,3806.61869159,OUT013
NCV29,2869.64679719,OUT045
NCC43,571.811374416,OUT019
NCA42,2510.08147106,OUT049
FDC10,1951.62532813,OUT046
FDC16,1462.64751942,OUT013
NCL17,2050.26466145,OUT013
FDA51,1898.18356535,OUT035
FDW01,2472.57457342,OUT017
NCF30,2029.11730274,OUT045
FDN49,655.130215717,OUT013
FDY20,1496.60834893,OUT045
FDC15,2507.82782062,OUT045
FDY24,905.933363369,OUT046
NCG43,1533.78989619,OUT017
FDA48,3768.78495523,OUT013
NCF55,650.878424482,OUT017
FDL38,1495.86836936,OUT049
NCQ29,3828.9874618,OUT018
FDC34,2512.67567454,OUT017
FDP36,1050.0345501,OUT027
FDN50,225.29605475,OUT010
FDO23,1535.63062563,OUT049
FDT56,918.768841631,OUT013
FDT13,5113.60578467,OUT027
FDZ03,3062.68690269,OUT013
FDQ03,573.625498633,OUT010
FDU44,2554.34065004,OUT045
