Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDX39,3132.79365495,OUT017
FDB44,3386.99955923,OUT049
FDF28,2008.30778065,OUT013
FDE39,1776.86940194,OUT013
FDT37,4266.14951026,OUT018
FDZ45,2872.79483925,OUT017
FDO40,2375.56962812,OUT035
FDM57,2699.65730991,OUT027
DRG36,2431.13860582,OUT017
FDY36,-314.428879392,OUT010
DRL60,3747.05852124,OUT027
FDS25,332.565855695,OUT019
DRF49,3076.5090049,OUT027
FDP16,3802.41768896,OUT045
FDS60,3059.48035496,OUT049
FDU15,1874.99921096,OUT027
FDK43,2166.97616027,OUT046
FDN25,1186.7880096,OUT046
FDE53,1996.82010188,OUT049
FDB22,2158.84511588,OUT013
FDE39,1767.8485109,OUT017
FDX35,3490.3569818,OUT035
NCG54,2768.45589252,OUT049
FDH27,2350.67575679,OUT035
NCK42,3154.05863431,OUT013
FDS25,2025.63041765,OUT049
FDI10,3170.73396642,OUT018
FDU35,1324.9406745,OUT035
FDI04,3016.89090242,OUT017
DRK23,3878.67442191,OUT035
FDB53,520.378694577,OUT019
FDY02,4224.45441697,OUT049
FDM60,635.57046311,OUT035
NCJ31,1841.92921413,OUT010
DRP35,1852.91874292,OUT017
NCQ30,2558.49421466,OUT018
DRL11,844.880514808,OUT010
FDU01,2365.28115466,OUT013
FDR39,2696.28336098,OUT035
FDO08,2729.47733193,OUT046
FDC02,4008.61684602,OUT045
NCZ29,1999.06509497,OUT035
FDF29,492.342939948,OUT010
FDZ23,2845.13590363,OUT017
NCU53,2986.13594817,OUT018
NCW30,3787.29853732,OUT013
NCM26,3578.41630084,OUT027
FDV50,2931.18172564,OUT027
FDW15,2638.18227505,OUT049
FDI35,4020.53093241,OUT027
FDO11,3789.76108011,OUT017
FDN48,1684.62018234,OUT046
NCA17,2297.57290074,OUT049
NCN54,1216.67360288,OUT013
FDP22,531.620817592,OUT013
NCB54,2009.37062474,OUT035
FDD08,806.127432619,OUT045
DRM48,-1046.60599124,OUT010
FDG41,2981.40046481,OUT027
FDE44,1915.45854334,OUT027
FDE26,2301.23455217,OUT035
NCS38,1593.9152715,OUT013
NCJ54,3991.53588946,OUT018
FDI40,75.3200343116,OUT019
FDN45,3930.62998804,OUT018
FDU43,3736.57038945,OUT046
FDI04,1517.75720233,OUT010
NCC07,2296.8850122,OUT018
NCC07,326.760562281,OUT019
NCD18,3104.22699821,OUT045
FDU55,3884.29744143,OUT035
FDX59,657.853792224,OUT035
FDR52,3278.99374279,OUT049
NCP17,562.215340499,OUT013
FDQ32,2035.99326827,OUT045
NCT17,3067.44827242,OUT049
FDO10,1221.00312614,OUT049
FDE32,821.65644079,OUT049
FDN44,2447.65355614,OUT045
FDH02,1402.83477247,OUT035
FDK60,1259.01844145,OUT013
FDS24,-31.1696817596,OUT019
FDL03,1268.24214809,OUT010
FDB46,4478.53410739,OUT027
FDO48,3720.78855514,OUT049
FDZ39,1963.22196131,OUT049
FDT02,1851.51955641,OUT027
FDC50,1326.51394892,OUT013
FDP39,946.687563575,OUT035
DRG15,1326.40808325,OUT018
FDP10,2211.13356932,OUT018
FDF53,4024.50344449,OUT027
FDN34,2476.02575728,OUT045
FDK02,1876.24393823,OUT045
FDC23,2716.48467859,OUT045
FDJ10,782.220941081,OUT019
FDE53,1798.40744878,OUT035
FDR25,3977.10169416,OUT035
FDW50,2702.41324665,OUT046
FDS09,1164.73177431,OUT049
FDW49,1002.19163652,OUT010
FDU51,2837.50337147,OUT046
FDF28,2654.8611622,OUT018
NCY30,3343.28229677,OUT018
FDD44,3791.83503742,OUT045
FDX09,2653.61670535,OUT017
NCF30,1886.57929988,OUT013
FDZ50,1341.0890257,OUT019
FDW37,1213.93961983,OUT013
FDD11,3871.31843569,OUT049
DRH39,1522.30127733,OUT018
FDA36,3131.34890565,OUT049
NCG43,1555.20330867,OUT049
FDF02,1636.24203858,OUT035
FDP57,2774.44720567,OUT027
NCE42,3302.83946473,OUT017
NCR38,5087.9587397,OUT027
FDP03,476.23057816,OUT019
FDO51,699.778054305,OUT035
NCQ42,2129.35097791,OUT046
NCM41,1538.42945519,OUT046
FDH48,2351.14731882,OUT027
DRF60,3541.26797785,OUT046
FDJ27,1551.13991667,OUT035
FDQ14,2308.40676266,OUT013
FDN27,1663.07199479,OUT017
NCQ02,2957.96583369,OUT046
FDJ33,2299.13175589,OUT049
FDP07,4036.85225982,OUT027
DRE01,3872.9528157,OUT049
FDU36,1542.62856349,OUT045
FDL28,3155.6234499,OUT017
NCX53,2246.40999018,OUT046
FDZ39,1626.3003932,OUT013
NCP42,2942.90536774,OUT013
FDJ14,1167.11369621,OUT035
FDK04,1062.31892677,OUT049
NCC19,2740.51509448,OUT017
FDS09,1474.03056125,OUT018
FDZ02,1801.47611436,OUT046
FDD35,2236.52441326,OUT018
NCY42,2144.52796399,OUT017
FDB05,3808.15678947,OUT045
FDF20,3095.69745262,OUT035
NCO41,2128.85996922,OUT018
FDC40,2529.89365247,OUT027
FDV58,2907.05374445,OUT045
FDZ57,2024.38809381,OUT045
DRM35,2851.01184855,OUT046
DRN36,1976.67286136,OUT018
FDQ13,1545.7505695,OUT046
DRO35,223.465572391,OUT010
NCD43,1621.72563861,OUT035
FDA51,2248.4741265,OUT018
NCX17,4703.04238258,OUT027
NCZ17,801.031812015,OUT049
FDR11,3740.28218541,OUT027
FDW34,3932.59871772,OUT049
FDN50,1305.36991789,OUT017
FDS09,1046.69537363,OUT046
FDS48,2764.07365065,OUT018
FDL44,2803.92636522,OUT049
DRF48,3063.59714727,OUT018
FDA14,2766.39443887,OUT018
NCD30,1679.53403743,OUT049
FDI16,695.829348679,OUT017
NCG06,3885.46796667,OUT035
DRZ24,1629.31137879,OUT035
NCS17,1466.83298699,OUT045
FDB37,3554.60425137,OUT045
FDE10,1960.47484714,OUT035
FDC57,3108.90074073,OUT045
FDM12,3543.57697401,OUT018
FDE24,2470.57517986,OUT049
FDW22,3240.23301996,OUT045
DRD01,2265.25789618,OUT027
NCZ18,4935.01614577,OUT027
FDN49,769.977557648,OUT045
FDR22,1877.79312183,OUT035
FDV08,61.9917895585,OUT019
FDY39,3028.68472117,OUT046
FDV36,2202.56748796,OUT049
FDO60,720.899582099,OUT045
FDU04,2974.99884387,OUT027
FDR20,1928.149621,OUT027
FDW19,453.358283944,OUT019
FDU40,3301.63840502,OUT049
FDK15,1642.23678002,OUT045
DRF15,2382.61117984,OUT035
FDQ25,2614.43488937,OUT017
FDI48,-727.587540251,OUT019
FDS49,1272.28875139,OUT046
FDV22,2676.2005944,OUT046
NCV42,1958.44724974,OUT046
FDX26,2923.76398234,OUT046
FDI33,1930.57756671,OUT018
FDZ14,2218.90785386,OUT049
FDG10,1003.91310066,OUT013
FDM38,1365.56511117,OUT018
FDG26,5187.59753178,OUT027
FDH46,1699.17259715,OUT035
FDN13,2076.56808927,OUT018
FDU57,2436.96703582,OUT035
NCI06,2982.03787966,OUT046
FDM38,894.747914239,OUT045
NCG42,173.880447564,OUT010
FDL39,2933.077371,OUT045
FDT31,1619.64134118,OUT019
FDV59,3107.10910892,OUT013
FDB49,1661.95170888,OUT035
FDD58,1922.57880213,OUT049
DRN59,707.86215863,OUT046
FDX48,2750.99140782,OUT049
FDQ11,4068.27786255,OUT049
FDY12,1005.3565213,OUT049
FDQ11,3893.2199968,OUT045
DRI11,1798.94155044,OUT017
FDY32,3815.79703875,OUT027
FDS51,998.299765619,OUT045
FDR19,624.197278016,OUT010
DRB13,3465.71605156,OUT018
FDS21,1189.60243362,OUT035
FDQ40,2897.82775928,OUT045
NCE55,2323.45186224,OUT013
FDX43,3561.95849182,OUT027
FDS12,2197.60467416,OUT049
DRK01,2826.4781888,OUT027
FDN25,852.516613795,OUT017
FDB60,3226.51809295,OUT046
FDQ13,1253.03624859,OUT017
DRK13,3122.52189847,OUT045
DRF25,1241.25043645,OUT018
NCD42,-927.968710852,OUT019
FDW25,1437.13433284,OUT045
NCV29,4031.96975562,OUT027
NCK42,3249.79224086,OUT035
DRJ13,3755.84549911,OUT027
DRD15,3501.07706332,OUT017
FDM27,2340.95293288,OUT045
FDZ50,3393.60481804,OUT018
FDC04,3856.79495418,OUT046
FDF50,3158.31119644,OUT049
FDP15,3707.43850598,OUT045
FDK46,3839.61906222,OUT035
FDZ56,3244.66149517,OUT018
FDY60,2479.19485724,OUT049
FDB10,3494.1169929,OUT035
FDR57,2464.09219676,OUT045
FDU58,3074.68622699,OUT049
FDH02,1530.28557866,OUT046
FDP48,2852.51801188,OUT013
FDI46,3761.55732817,OUT035
FDW56,2927.61712651,OUT013
NCM19,790.030403355,OUT010
FDS50,4577.54675445,OUT027
FDK24,381.060821788,OUT013
FDO36,2588.17890422,OUT017
FDK45,3112.8510583,OUT027
NCL05,747.993856233,OUT045
FDL32,2311.31462903,OUT018
FDA28,2244.88007896,OUT049
FDY36,1865.0386242,OUT018
FDP32,2403.35256985,OUT018
FDL50,2062.95488319,OUT046
DRC24,2659.46948821,OUT049
NCS18,1489.15673479,OUT017
FDD16,1161.54972866,OUT017
NCV18,1248.37036573,OUT013
FDX07,2641.55749562,OUT046
NCZ05,2939.89681917,OUT027
NCI31,505.155176669,OUT013
FDK14,1363.38499912,OUT049
NCR06,754.904703912,OUT045
NCF54,2983.49173708,OUT049
DRG23,476.212633485,OUT010
FDD53,877.573147591,OUT046
NCM31,3322.85757298,OUT027
FDT16,3774.29819705,OUT017
FDR40,1277.43366473,OUT035
DRG25,2677.30561456,OUT017
FDT10,1072.52683794,OUT035
FDY32,2451.0197232,OUT013
FDN50,1471.36299289,OUT035
FDZ35,81.6390740788,OUT019
NCP54,1899.80606355,OUT045
NCD07,1324.28664136,OUT035
FDS02,3498.29591746,OUT018
DRN59,1156.37311425,OUT018
DRB24,2294.62742877,OUT013
FDP37,3258.2287743,OUT027
DRB01,3371.21177695,OUT018
FDR47,3016.90160535,OUT046
NCM31,325.840760114,OUT010
NCF06,5243.51302068,OUT027
NCV17,3091.5784147,OUT027
FDS10,2888.32493451,OUT049
FDN52,1420.29048262,OUT035
FDZ48,1643.29583093,OUT013
FDJ48,3910.15917635,OUT049
DRB13,4235.78825909,OUT027
FDV59,3060.25736102,OUT017
FDL32,1749.41408926,OUT035
FDZ12,2080.95071729,OUT035
NCR06,1958.16796154,OUT027
FDP51,1779.78638704,OUT017
FDY22,2066.29303377,OUT013
FDZ38,2923.44029436,OUT049
NCO54,1026.16480635,OUT035
FDR23,2664.00250567,OUT035
FDM38,1117.05572047,OUT049
FDS25,1737.50287397,OUT013
FDZ22,1276.68751811,OUT013
FDZ20,2369.239247,OUT019
FDD45,-449.138520011,OUT010
FDN03,4181.28067416,OUT049
NCW30,4034.12098762,OUT046
FDY24,2067.79781656,OUT027
FDJ26,1723.95572537,OUT019
FDM15,2582.81151648,OUT049
NCW54,1948.98876649,OUT027
FDA23,1659.97135135,OUT045
FDA39,10.8556157807,OUT019
FDZ12,1952.97142026,OUT017
NCB42,1925.10248509,OUT046
FDL16,930.462522459,OUT046
FDO24,1689.16882767,OUT019
NCP42,3151.40318059,OUT046
FDR19,2878.63839378,OUT018
DRL01,3643.45502937,OUT045
FDV37,3230.32341682,OUT046
FDI41,620.317147485,OUT010
FDF58,1208.05441085,OUT049
NCF43,2487.41097155,OUT018
FDN02,3386.22709987,OUT049
NCP41,1810.75885293,OUT035
NCY17,1576.38498949,OUT027
FDL58,5315.83101103,OUT027
NCA30,3986.37189761,OUT027
FDE46,2925.19094908,OUT018
FDY38,3560.18501848,OUT035
NCH29,2716.64962463,OUT027
FDO20,3775.2195732,OUT045
FDP44,2219.64854304,OUT018
FDM02,2748.79081049,OUT027
FDJ14,2409.1252214,OUT027
FDH04,-5.7556593342,OUT010
DRK23,4025.34036114,OUT046
NCW05,1765.22801306,OUT046
FDF12,2431.88757139,OUT049
FDL51,1851.92562726,OUT019
FDN03,4496.74533771,OUT018
DRJ37,2530.06705559,OUT049
FDM12,1566.11072374,OUT019
FDA16,3219.63283128,OUT045
NCB07,2856.6565326,OUT017
NCI17,-235.177494447,OUT019
FDR51,2164.47457855,OUT046
FDJ55,3568.77408071,OUT045
NCZ17,451.222080777,OUT013
FDU25,841.365773756,OUT013
NCG18,1690.43766121,OUT045
DRM11,3799.54721644,OUT017
FDH16,1490.27769842,OUT035
FDZ04,1592.44785308,OUT018
NCX53,2176.02678567,OUT035
FDX38,2077.23439825,OUT027
FDX09,2934.4337911,OUT046
NCW05,2184.9459941,OUT018
NCS41,2550.66184055,OUT017
FDI26,2914.27604096,OUT046
NCZ41,2996.48749675,OUT027
NCK06,2110.00914412,OUT046
FDX23,2841.49231025,OUT027
NCA42,2331.17708519,OUT046
FDC20,1151.0153739,OUT049
DRC49,2822.71103359,OUT018
FDX01,1773.32400956,OUT013
FDC08,3399.7673306,OUT045
FDC02,3782.9209335,OUT017
FDK10,2800.74130227,OUT045
DRC24,2337.30686731,OUT013
FDW16,182.305765212,OUT019
NCU06,4048.594656,OUT018
DRA59,2886.4521905,OUT045
FDR24,29.848010658,OUT019
DRL35,1279.08093066,OUT018
FDA49,1351.47458442,OUT013
NCC55,530.61455992,OUT046
DRD24,924.275244145,OUT019
NCE55,2672.8859973,OUT049
FDT33,2652.67544882,OUT045
NCT53,2302.75978669,OUT013
FDS26,4073.78187725,OUT046
FDL22,2037.17426839,OUT018
FDP44,1550.98175852,OUT017
FDC52,2849.80357768,OUT018
FDI53,590.991160796,OUT010
FDZ23,3127.43904033,OUT046
NCT18,2775.11502659,OUT013
FDR13,2121.6359166,OUT046
FDB09,434.615039369,OUT010
FDZ60,1594.5880595,OUT013
FDB11,3589.24219248,OUT046
FDC10,2540.08657391,OUT018
FDW56,3051.47321635,OUT035
FDK14,2563.61864017,OUT027
DRE27,2784.40820208,OUT027
FDA38,3621.63258471,OUT017
FDT11,3093.37742021,OUT045
FDP15,3664.08591878,OUT035
FDV27,1585.92765477,OUT035
FDS36,2983.09232604,OUT027
FDY40,1980.66837303,OUT027
NCF19,1178.77846786,OUT049
FDF53,2804.61065974,OUT045
FDS14,3599.31542725,OUT027
FDE56,1185.32682731,OUT046
FDZ19,2734.36869207,OUT035
FDZ46,1590.31011402,OUT013
FDR16,3305.62453981,OUT046
FDG29,1205.48274988,OUT018
NCE30,2992.00006352,OUT017
FDZ40,1120.05321425,OUT046
FDG58,2869.52341216,OUT018
DRH03,1429.82122523,OUT013
FDZ47,1406.43620671,OUT045
FDV04,2979.99996982,OUT018
FDZ10,2501.7534155,OUT018
FDG46,1782.64225382,OUT017
NCF07,1572.91931253,OUT045
FDY44,3001.56062717,OUT035
FDB21,3425.41617151,OUT013
FDS20,2750.74114572,OUT035
FDS49,1410.81332454,OUT049
FDX55,4521.05209959,OUT027
NCQ02,3334.77875998,OUT018
FDR25,3837.12565497,OUT013
DRG39,922.380711372,OUT045
FDB46,3357.1067034,OUT046
NCC30,3329.16479076,OUT018
FDE58,1437.48410835,OUT035
FDC05,1582.93733293,OUT019
FDY15,2554.6111835,OUT046
FDG14,2451.62581777,OUT046
FDL08,3887.509924,OUT049
FDQ47,557.017726761,OUT013
FDN12,1613.88947148,OUT035
FDW10,2486.82388061,OUT013
FDD02,1577.2540378,OUT035
FDX35,1824.14645078,OUT010
FDT35,2549.53239456,OUT046
DRN47,1333.24629922,OUT019
FDB11,1790.43025642,OUT010
FDN20,2549.27678437,OUT045
FDB59,2980.39792933,OUT035
FDJ58,2797.03702956,OUT045
FDU60,2674.30994115,OUT046
FDS03,1389.56442612,OUT049
FDU40,1621.88180568,OUT019
DRH15,915.986090388,OUT049
FDD04,3377.60279178,OUT027
FDQ01,3895.5364773,OUT046
FDF28,2101.16812722,OUT035
FDD22,76.9564618215,OUT010
FDY19,2006.24673043,OUT046
FDN33,1431.79693718,OUT035
FDV36,1980.6942483,OUT035
FDW01,649.958928062,OUT010
FDJ28,3105.87647997,OUT049
FDB17,2855.53604866,OUT035
FDM40,2242.83792799,OUT049
FDV46,2183.48109855,OUT045
FDQ44,2057.06657946,OUT049
NCD42,726.266136351,OUT046
DRH37,2779.59879338,OUT046
FDR10,3112.34935911,OUT018
NCD06,2050.62293051,OUT027
FDI53,2517.84882248,OUT046
FDG16,3310.42247224,OUT035
DRB25,1926.03274025,OUT046
FDY09,2835.80961179,OUT046
FDX48,2552.39778205,OUT045
FDC03,1398.17841287,OUT010
FDT47,1504.98889591,OUT035
FDW44,3982.68372439,OUT027
FDT24,770.271347323,OUT017
FDT12,2810.43739423,OUT019
NCS38,1505.54999419,OUT035
FDO39,2715.26665177,OUT035
FDA13,878.137345743,OUT046
FDO48,3466.37017654,OUT035
DRJ01,2316.25728569,OUT017
FDD53,1229.53552327,OUT018
NCT05,4086.05328285,OUT049
FDQ51,838.160184479,OUT045
FDU60,2411.30984169,OUT013
FDC59,1200.95545143,OUT046
FDP36,163.230417275,OUT035
NCM19,1400.69284654,OUT017
FDL16,771.98576266,OUT035
FDE50,3529.60926436,OUT018
NCR18,619.375122334,OUT013
NCD30,1466.6773237,OUT035
FDH31,1004.39457278,OUT013
FDD56,1297.62834617,OUT019
FDC47,3770.42601448,OUT049
FDZ21,1627.04327114,OUT045
FDM01,1657.92952373,OUT049
FDF24,1316.44032982,OUT013
FDW23,542.918782055,OUT017
FDY52,1461.1377512,OUT018
DRH37,3903.10378182,OUT027
DRO47,2935.10669197,OUT027
FDR25,4204.65644203,OUT049
FDQ24,4971.82721336,OUT027
DRJ51,3965.06596994,OUT018
NCU06,3529.17234771,OUT035
NCV18,1848.63592315,OUT018
NCC06,3353.13353666,OUT027
FDZ01,2373.53249215,OUT018
FDT14,1816.40879876,OUT017
FDD11,1933.0040154,OUT019
FDN09,3467.89172221,OUT017
NCO18,1231.13232504,OUT010
FDZ50,2881.32263515,OUT045
FDS44,3423.73727305,OUT013
FDI36,3010.49979183,OUT045
FDA26,1674.01772196,OUT010
NCY53,1903.63329643,OUT049
FDF32,3015.09726146,OUT049
FDF59,254.935450527,OUT010
FDB20,1455.84886218,OUT046
DRH11,1057.90726943,OUT035
FDT03,3196.08746998,OUT049
NCH06,3736.77230718,OUT035
FDR55,3052.53537696,OUT049
FDI10,2626.63615814,OUT035
FDZ12,2102.39845233,OUT045
FDM12,3237.07351737,OUT049
DRB25,1836.70236665,OUT045
NCS41,2568.17953026,OUT013
NCT53,2624.50398363,OUT049
NCD55,630.031894446,OUT013
FDY08,2482.11238195,OUT049
NCP55,950.940837951,OUT049
FDA33,2145.10534721,OUT013
FDQ33,2067.55020301,OUT013
FDE45,4023.5105754,OUT027
FDT26,1765.41564978,OUT013
NCV53,3795.95444921,OUT049
FDK60,2613.10766901,OUT027
NCJ29,1427.58617841,OUT046
FDI15,3985.49403071,OUT045
FDX21,1699.09850049,OUT013
FDV49,2582.93927144,OUT019
DRO59,1435.57369203,OUT046
FDZ14,2045.38938615,OUT045
FDP32,3112.95377312,OUT027
FDC33,2729.6291283,OUT017
FDT14,331.884158881,OUT010
NCN54,2578.40054287,OUT027
FDR57,3686.63687904,OUT027
DRK12,557.124465607,OUT046
FDX52,3310.43856679,OUT049
FDX08,1259.43228677,OUT010
FDP10,41.5649512517,OUT010
NCP50,1237.68801913,OUT045
NCL06,3842.31365784,OUT013
FDP25,3346.84120985,OUT013
FDE53,1649.42636377,OUT013
FDL27,870.012190164,OUT017
FDC35,3453.42023102,OUT049
DRJ47,1139.18588725,OUT010
FDD16,1859.6011432,OUT018
NCN42,2431.67326514,OUT049
FDC38,3225.46695601,OUT027
NCO07,3342.58537196,OUT045
FDQ20,953.941821452,OUT049
FDI32,1693.81916417,OUT046
FDN20,806.803793228,OUT010
DRJ51,4674.57874275,OUT027
FDU08,1551.49026364,OUT045
DRN37,827.000486425,OUT019
FDD05,413.071479145,OUT010
FDW15,2570.24017892,OUT046
FDI52,1977.84431526,OUT046
DRM11,4168.92626836,OUT049
NCO06,596.017273325,OUT045
FDU38,3219.106203,OUT049
FDU59,2947.15936216,OUT018
FDJ10,2375.09974281,OUT046
FDM13,2322.5622778,OUT049
NCJ30,1030.82426593,OUT019
FDM45,2415.25495169,OUT018
FDP36,165.538062864,OUT045
NCD30,-273.329142471,OUT010
FDN48,1417.09485963,OUT017
FDY32,2755.41002554,OUT049
FDU47,2232.67209258,OUT046
FDF17,1601.61286938,OUT019
FDP34,2120.86293206,OUT017
FDA47,2673.45136403,OUT049
DRD27,2634.16117873,OUT027
FDW38,534.411667297,OUT045
FDZ15,260.226069245,OUT019
FDZ03,4064.65048529,OUT027
NCN19,3067.18471667,OUT049
FDG02,2985.6826054,OUT035
FDS31,2478.58183553,OUT035
FDW43,2110.53521387,OUT019
FDZ47,-472.226220022,OUT010
FDO57,2372.16322303,OUT017
NCL07,500.62374798,OUT013
NCV42,1738.09944789,OUT013
FDP40,1719.00973319,OUT017
FDP48,1569.55079829,OUT019
FDH21,2426.99034242,OUT017
NCP02,1316.60062465,OUT049
FDK24,936.560538732,OUT049
FDC41,1292.75797708,OUT045
FDF08,1258.26121525,OUT017
FDO49,701.394515879,OUT017
FDS56,5312.72937744,OUT027
FDX46,1577.66233391,OUT018
FDQ07,3311.1415545,OUT013
FDC32,-126.619111685,OUT010
FDT21,2153.35623851,OUT019
FDG58,2366.29771009,OUT045
FDW14,1474.2665877,OUT049
DRA12,3223.17400156,OUT027
FDV27,1487.14216202,OUT013
DRD25,1662.57596529,OUT013
DRF48,3775.5015023,OUT027
FDX24,1303.52548787,OUT017
DRJ51,3547.10517798,OUT046
FDE45,2804.15436755,OUT045
FDE14,1744.33663242,OUT046
FDG53,2216.30538895,OUT045
FDT08,2464.61745617,OUT046
DRC27,5128.55608115,OUT027
FDG20,2740.54331196,OUT035
FDC21,1983.77413703,OUT046
FDV31,3124.913414,OUT018
FDB58,2398.50109443,OUT045
FDV23,1956.90321666,OUT046
FDA25,-10.4421787521,OUT019
FDC15,2511.30610453,OUT046
FDU47,2289.9124623,OUT049
FDE23,682.869001835,OUT013
FDS08,2701.6089225,OUT013
FDW03,3074.90981223,OUT027
FDJ60,3120.63471229,OUT018
FDM34,1838.72941132,OUT017
FDW33,1549.4718575,OUT013
FDZ40,899.710778105,OUT013
FDE33,1971.34621392,OUT018
NCC06,485.581333732,OUT010
FDU11,2066.22347455,OUT046
FDL44,2419.67188665,OUT017
NCZ29,1837.94940212,OUT017
FDG28,2810.25732258,OUT010
FDL12,1610.11147212,OUT018
FDD52,1458.91878561,OUT017
FDO15,1233.02810145,OUT013
NCN29,1826.79969509,OUT027
FDW36,1620.52144226,OUT013
FDB21,3629.30325481,OUT046
FDZ28,1940.14954361,OUT013
FDY10,1835.30309411,OUT035
DRG39,717.140196509,OUT017
FDN28,1531.95598046,OUT013
FDV15,1619.25388546,OUT035
DRI13,3319.32932942,OUT035
FDH20,1627.72681679,OUT046
FDY51,3175.45909985,OUT013
FDE16,3176.10002179,OUT013
FDX40,1149.72531826,OUT018
FDC48,1896.41033648,OUT018
FDS14,2458.68310364,OUT046
FDX56,2980.59280039,OUT017
FDI10,2746.70344593,OUT046
FDI14,2017.36690896,OUT013
DRM48,535.414183039,OUT013
NCH07,3768.88672817,OUT027
FDY26,3197.07748474,OUT013
FDD02,2857.99613719,OUT027
FDM12,3141.09041121,OUT046
DRF01,445.380558922,OUT010
FDV36,2114.06810663,OUT046
DRI59,3119.15442823,OUT013
FDV03,2973.40143617,OUT018
FDO39,2601.57030177,OUT017
NCB07,3565.19238678,OUT018
FDH38,3150.92052334,OUT027
FDZ13,723.002156239,OUT035
NCZ30,2056.94467025,OUT046
NCA06,339.943689378,OUT035
FDB04,1753.43420466,OUT049
FDN50,1354.98052975,OUT013
NCG06,4088.05853045,OUT049
NCY17,837.171243254,OUT018
FDC23,2845.89992438,OUT046
FDK33,3588.66348378,OUT049
FDR03,3276.51664992,OUT049
FDZ07,971.552417131,OUT045
FDO38,1164.36845919,OUT013
FDS59,1980.47445871,OUT046
DRM11,2440.04388226,OUT019
FDX52,4333.84937722,OUT027
DRJ35,1335.64054448,OUT018
NCP53,3729.7835702,OUT046
FDW15,997.469047513,OUT019
DRI47,2405.50295642,OUT045
DRZ11,1910.40846293,OUT035
FDS02,2642.13862269,OUT013
DRD49,4051.50936105,OUT018
FDW38,703.737664893,OUT049
FDR21,1358.78271107,OUT019
FDE40,866.451853896,OUT013
FDI02,1730.70269447,OUT045
FDQ04,653.871866501,OUT045
FDY14,3948.55768739,OUT017
NCT54,1418.5647557,OUT046
DRD25,1610.25662334,OUT017
DRE01,3687.5752197,OUT045
FDJ12,1629.29849421,OUT010
NCZ05,1901.64339992,OUT049
DRB25,366.071003424,OUT019
NCC31,2482.61626544,OUT045
FDM16,1273.83142129,OUT045
DRG11,1815.24254474,OUT049
FDV24,3281.96624405,OUT027
FDV43,909.68907578,OUT046
FDG05,2742.32547187,OUT018
FDV23,927.358943181,OUT010
FDI58,1989.21198248,OUT018
FDQ11,3723.24624448,OUT017
FDC05,4337.25091698,OUT027
FDF40,3759.20748005,OUT013
FDU02,4006.51690697,OUT018
FDT32,2878.08796,OUT013
NCF06,3857.98819354,OUT017
FDT46,716.798542551,OUT013
FDR58,-368.817684401,OUT010
FDY04,2724.85003862,OUT046
FDT58,2612.38261477,OUT045
FDE46,2640.87643818,OUT049
DRH11,885.328478591,OUT017
DRI51,2699.73391241,OUT046
FDC35,3030.66375198,OUT017
FDP45,3937.14688826,OUT035
FDC45,2340.26339588,OUT017
FDU01,2500.79780459,OUT045
FDJ53,340.25165541,OUT010
FDJ46,2303.48914093,OUT017
FDX07,2417.16658855,OUT013
NCI30,4078.21930473,OUT049
FDE47,3234.54180538,OUT027
FDV48,1302.91736169,OUT045
FDN16,210.584402686,OUT019
FDM52,2119.6298208,OUT013
FDA32,4586.12008549,OUT027
FDH05,3422.04365945,OUT017
FDW25,-220.859615608,OUT010
FDQ09,1835.29907472,OUT046
NCM17,-875.01889334,OUT010
DRM59,2617.84139953,OUT046
FDV47,2517.20846381,OUT027
DRE15,1133.20072443,OUT035
FDS25,131.504270407,OUT010
NCZ05,2216.89130709,OUT018
NCV05,1089.99955371,OUT019
DRM37,3127.85743019,OUT046
FDV58,4086.08328025,OUT027
FDN22,5037.47624862,OUT027
NCO06,796.141708294,OUT049
FDT56,-399.704187723,OUT019
FDM02,1360.29552972,OUT013
FDA09,2787.77689203,OUT046
NCC06,2078.56760775,OUT035
NCL54,2476.7924444,OUT049
NCB55,778.009693239,OUT017
FDB12,1464.8121873,OUT017
NCA54,3013.18891125,OUT049
NCS38,1769.7417598,OUT049
FDC02,4180.66992143,OUT049
FDK44,918.31485919,OUT019
FDE16,3280.77959503,OUT035
NCS05,2119.78160253,OUT035
FDZ59,2713.35215675,OUT045
FDI20,3191.17692793,OUT017
FDQ14,2549.41028493,OUT046
FDF53,2597.78369197,OUT017
FDW25,1249.91657656,OUT017
NCQ43,-262.604598378,OUT010
FDX52,2930.71354205,OUT013
FDE28,3386.98602273,OUT045
FDN15,2012.12409326,OUT017
FDO28,1616.54675925,OUT017
FDQ33,2251.1310489,OUT045
FDM22,-721.65634524,OUT010
FDJ03,732.627897531,OUT017
FDI16,917.392994018,OUT045
FDI09,4694.14784875,OUT027
FDX55,3123.29842562,OUT013
FDS23,3237.74197588,OUT027
DRC12,2956.90884889,OUT045
FDH41,3451.01792486,OUT049
FDN01,2442.98807427,OUT013
FDV55,2207.68642806,OUT045
NCJ19,682.422466062,OUT013
NCY29,-631.745653834,OUT010
FDP03,2497.66350411,OUT018
FDZ52,1762.62673241,OUT045
FDH31,707.856415635,OUT010
FDQ19,4196.99530738,OUT018
FDS15,1796.30499716,OUT035
FDN32,2578.48376901,OUT017
FDH32,1865.29616212,OUT049
FDF33,1499.07898017,OUT017
FDJ22,3079.13529595,OUT046
